original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_413,review_needed,False,compliance,calgary_generic_graph_pack_186__page_0555__local_004_rule_1,all uses,required,,,In addition to the rules in this District,calgary_generic_graph_pack_186__page_0555__local_004,calgary_generic_graph_pack_187__page_0555__local_005,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"650 Maximum Floor Area Ratio 650 (1) The maximum floor area ratio is 5.0. (2) The maximum floor area ratio for all buildings on parcels designated M-H2 District is the number following the letter “f” when indicated on the Land Use District Maps, which must...",all uses: compliance for calgary generic graph pack 186  page 0555  local 004 rule 1 is required when In addition to the rules in this District.
calgary_rcg_414,review_needed,False,compliance,calgary_generic_graph_pack_186__page_0555__local_004_rule_2,all uses,required,,,"In addition to the rules in this District, must comply with",calgary_generic_graph_pack_186__page_0555__local_004,calgary_generic_graph_pack_187__page_0555__local_005,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"650 Maximum Floor Area Ratio 650 (1) The maximum floor area ratio is 5.0. (2) The maximum floor area ratio for all buildings on parcels designated M-H2 District is the number following the letter “f” when indicated on the Land Use District Maps, which must...","all uses: compliance for calgary generic graph pack 186  page 0555  local 004 rule 2 is required when In addition to the rules in this District, must comply with."
calgary_rcg_415,review_needed,False,compliance,calgary_generic_graph_pack_186__page_0555__local_004_rule_3,all uses,required,,,"In addition to the rules in this District, must comply with",calgary_generic_graph_pack_186__page_0555__local_004,calgary_generic_graph_pack_187__page_0555__local_005,555,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"650 Maximum Floor Area Ratio 650 (1) The maximum floor area ratio is 5.0. (2) The maximum floor area ratio for all buildings on parcels designated M-H2 District is the number following the letter “f” when indicated on the Land Use District Maps, which must...","all uses: compliance for calgary generic graph pack 186  page 0555  local 004 rule 3 is required when In addition to the rules in this District, must comply with."
calgary_rcg_416,review_needed,False,compliance,multi_residential_district_general_rules_compliance,all uses,required,,,In addition to the rules in this District,calgary_generic_graph_pack_192__page_0561__local_004,calgary_generic_graph_pack_021__page_0121__local_004,121,pipeline5_text_candidate_requires_review; operator_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(i) maximum floor area ratio; and (ii) maximum units per hectare; (c.1) exceeds the maximum building height when specified on a 39P2010 Land Use District Map except where portions of the building exceed the maximum building height due to: (i) grade variatio...,all uses: compliance for multi residential district general rules compliance is required when In addition to the rules in this District.
calgary_rcg_417,review_needed,False,compliance,multi_residential_district_all_districts_rules_compliance,all uses,required,,,In addition to the rules in this District,calgary_generic_graph_pack_192__page_0561__local_004,calgary_generic_graph_pack_021__page_0121__local_004,121,pipeline5_text_candidate_requires_review; operator_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(i) maximum floor area ratio; and (ii) maximum units per hectare; (c.1) exceeds the maximum building height when specified on a 39P2010 Land Use District Map except where portions of the building exceed the maximum building height due to: (i) grade variatio...,all uses: compliance for multi residential district all districts rules compliance is required when In addition to the rules in this District.
calgary_rcg_418,review_needed,False,compliance,multi_residential_district_uses_and_use_rules_compliance,all uses,required,,,In addition to the rules in this District,calgary_generic_graph_pack_192__page_0561__local_004,calgary_generic_graph_pack_021__page_0121__local_004,121,pipeline5_text_candidate_requires_review; operator_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(i) maximum floor area ratio; and (ii) maximum units per hectare; (c.1) exceeds the maximum building height when specified on a 39P2010 Land Use District Map except where portions of the building exceed the maximum building height due to: (i) grade variatio...,all uses: compliance for multi residential district uses and use rules compliance is required when In addition to the rules in this District.
calgary_rcg_419,review_needed,False,use,section_671_a,all uses,required,,,"In this District, must comply with the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1",calgary_generic_graph_pack_197__page_0567__local_004,calgary_generic_graph_pack_114__page_0429__local_003,429,pipeline5_text_candidate_requires_review; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"427 Rules 427 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use for section 671 a is required when In this District, must comply with the General Rules for Multi-Residential Land Use Districts referenced in Part 6, Division 1."
calgary_rcg_420,review_needed,False,use,section_671_b,all uses,required,,,"In this District, must comply with the Rules Governing All Districts referenced in Part 3",calgary_generic_graph_pack_197__page_0567__local_004,calgary_generic_graph_pack_114__page_0429__local_003,429,pipeline5_text_candidate_requires_review; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"427 Rules 427 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use for section 671 b is required when In this District, must comply with the Rules Governing All Districts referenced in Part 3."
calgary_rcg_421,review_needed,False,use,section_671_c,all uses,required,,,"In this District, must comply with the applicable Uses And Use Rules referenced in Part 4",calgary_generic_graph_pack_197__page_0567__local_004,calgary_generic_graph_pack_114__page_0429__local_003,429,pipeline5_text_candidate_requires_review; rule_object_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"427 Rules 427 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...","all uses: use for section 671 c is required when In this District, must comply with the applicable Uses And Use Rules referenced in Part 4."
calgary_rcg_422,review_needed,False,permitted_use,m_x1_permitted_use_backyard_suite,Backyard Suite,permitted,,,In PART 6 - DIVISION 11: M-X1,calgary_generic_graph_pack_198__page_0567__local_002,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for m x1 permitted use backyard suite is permitted when In PART 6 - DIVISION 11: M-X1.
